student_id,gender,school_type,parent_education,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,commute_time,final_score,grade_band,at_risk
STU1356,Female,Government,High School,8.95,51.01,79.53,55.74,100.0,11.69,60.94,6,3,33.92,100.0,A,0
STU1357,Female,Private,Post Graduate,6.3,100.0,85.15,22.92,43.55,8.5,56.56,5,0,1.96,100.0,A,0
STU1358,Male,Private,High School,5.59,56.48,70.09,67.95,45.61,14.39,85.07,7,1,30.35,100.0,A,0
STU1359,Female,Private,High School,6.76,59.52,58.89,52.87,38.22,8.87,50.58,11,0,26.17,92.53,A,0
STU1360,Male,Semi-Government,Graduate,9.48,68.4,64.26,70.9,70.84,2.33,98.66,1,0,32.31,100.0,A,0
STU1361,Female,Government,High School,4.8,94.32,65.35,45.62,65.51,9.46,87.04,5,1,23.81,100.0,A,0
STU1362,Female,Government,High School,5.74,75.22,50.56,71.24,58.96,8.98,72.41,5,3,4.85,99.74,A,0
STU1363,Male,Private,Post Graduate,8.8,56.46,75.42,63.78,78.19,5.59,72.01,5,0,27.67,100.0,A,0
STU1364,Female,Private,Graduate,9.23,93.82,73.28,92.53,86.65,10.29,60.85,3,1,53.62,100.0,A,0
STU1365,Female,Government,High School,6.88,85.97,92.73,91.17,31.49,1.33,77.4,4,2,60.23,95.94,A,0
STU1366,Female,Private,High School,5.51,83.08,87.6,81.78,50.06,11.96,93.76,6,6,83.79,100.0,A,0
STU1367,Male,Government,Graduate,9.52,85.74,52.66,65.1,78.4,4.49,57.94,7,2,68.83,100.0,A,0
STU1368,Female,Semi-Government,Post Graduate,8.91,100.0,79.77,99.78,52.65,4.06,41.33,7,2,11.06,100.0,A,0
STU1369,Male,Private,Graduate,7.81,100.0,47.88,46.7,46.04,7.54,86.06,2,2,26.83,100.0,A,0
STU1370,Female,Government,Graduate,6.03,64.7,77.53,48.95,82.37,9.73,78.49,5,2,34.54,93.77,A,0
STU1371,Male,Private,High School,6.94,99.36,55.7,68.74,36.21,8.66,49.6,8,2,33.29,100.0,A,0
STU1372,Male,Government,High School,6.81,80.75,46.58,100.0,55.97,5.03,57.33,6,4,36.39,100.0,A,0
STU1373,Female,Government,Post Graduate,7.4,82.49,70.04,66.96,68.57,5.98,54.82,8,2,83.15,100.0,A,0
STU1374,Female,Private,High School,8.74,49.62,16.86,67.25,50.52,3.47,57.51,4,1,13.36,94.75,A,0
STU1375,Male,Semi-Government,High School,8.06,72.44,33.48,48.37,77.66,7.1,65.53,4,1,20.73,100.0,A,0
STU1376,Male,Government,Graduate,5.71,62.81,61.81,84.19,50.62,12.3,66.67,3,3,67.88,100.0,A,0
STU1377,Female,Government,High School,8.65,87.42,66.48,84.3,90.17,7.98,58.98,2,1,22.68,100.0,A,0
STU1378,Male,Government,Post Graduate,7.38,91.07,58.35,81.84,59.49,11.44,56.84,4,3,42.87,96.42,A,0
STU1379,Female,Semi-Government,Graduate,7.82,43.88,36.57,60.56,75.43,13.82,67.42,5,3,55.69,100.0,A,0
STU1380,Female,Semi-Government,Post Graduate,8.76,74.67,50.28,59.4,76.92,5.65,75.35,5,1,44.73,100.0,A,0
STU1381,Female,Private,Graduate,5.67,91.83,72.04,50.6,49.45,7.25,65.67,3,0,38.84,97.31,A,0
STU1382,Female,Semi-Government,High School,6.96,72.2,75.47,71.26,20.93,16.68,95.17,4,2,53.77,100.0,A,0
STU1383,Male,Private,Graduate,6.36,85.94,64.71,53.79,69.22,13.78,82.16,3,3,17.14,100.0,A,0
STU1384,Female,Private,Graduate,5.12,80.27,85.82,52.34,63.45,1.31,40.18,9,0,25.07,94.39,A,0
STU1385,Male,Semi-Government,High School,7.42,80.12,72.15,63.64,73.12,9.55,82.47,2,2,45.71,100.0,A,0
STU1386,Female,Private,High School,10.0,70.93,51.55,62.66,57.47,8.0,84.11,7,2,0.0,100.0,A,0
STU1387,Male,Semi-Government,Post Graduate,4.79,56.75,59.95,61.93,53.39,11.31,63.31,5,4,63.33,100.0,A,0
STU1388,Female,Private,Post Graduate,6.96,58.18,39.75,77.0,100.0,5.02,42.1,6,0,41.07,100.0,A,0
STU1389,Male,Semi-Government,High School,7.77,85.64,63.05,71.19,32.55,4.64,72.16,5,2,38.06,100.0,A,0
STU1390,Male,Semi-Government,High School,7.15,75.29,85.02,65.68,76.68,5.3,71.85,11,2,2.39,100.0,A,0
STU1391,Female,Private,High School,6.86,72.92,77.34,72.75,50.51,5.71,49.57,3,2,9.27,100.0,A,0
STU1392,Female,Government,Graduate,5.44,68.64,90.24,55.13,55.28,11.26,42.98,3,2,27.03,100.0,A,0
STU1393,Female,Private,Graduate,7.28,70.42,59.55,71.58,55.66,3.28,70.25,5,1,51.15,98.96,A,0
STU1394,Female,Semi-Government,Graduate,6.09,90.7,89.23,72.26,45.93,5.51,67.34,5,0,0.0,100.0,A,0
STU1395,Male,Government,High School,4.37,69.97,61.52,47.45,73.42,0.84,63.65,3,1,50.77,85.63,A,0
STU1396,Female,Private,Post Graduate,8.43,54.88,91.49,84.94,89.81,12.03,70.33,6,2,27.8,100.0,A,0
STU1397,Male,Private,High School,8.15,86.15,64.61,56.78,71.4,13.08,49.94,5,0,30.53,100.0,A,0
STU1398,Male,Private,Graduate,7.06,71.93,77.73,71.35,64.07,6.69,63.3,6,1,40.07,100.0,A,0
STU1399,Female,Government,Graduate,7.27,75.47,91.55,87.47,42.27,6.81,82.67,2,3,40.39,100.0,A,0
STU1400,Male,Semi-Government,High School,8.29,99.11,61.52,83.89,72.34,9.81,65.0,5,2,20.75,100.0,A,0
STU1401,Male,Private,High School,7.27,74.69,68.93,70.52,100.0,13.9,38.56,6,1,47.5,100.0,A,0
STU1402,Male,Private,Graduate,8.08,79.34,88.2,64.56,54.39,9.63,62.55,2,2,0.0,100.0,A,0
STU1403,Male,Private,Graduate,6.64,57.32,62.61,84.21,54.48,5.21,50.6,8,0,25.99,100.0,A,0
STU1404,Female,Private,Graduate,8.57,71.7,41.22,80.12,50.78,1.52,77.34,5,5,38.07,100.0,A,0
STU1405,Female,Private,High School,7.38,84.14,100.0,60.72,52.21,3.54,78.38,5,2,28.1,100.0,A,0
STU1406,Female,Semi-Government,Graduate,7.23,51.67,56.54,58.08,7.09,8.29,38.82,12,1,0.0,90.12,A,0
STU1407,Female,Semi-Government,Graduate,5.48,78.01,67.86,38.91,70.1,5.38,87.18,4,2,50.16,100.0,A,0
STU1408,Male,Private,Post Graduate,7.34,76.51,85.81,72.31,45.09,8.78,49.76,7,1,10.03,100.0,A,0
STU1409,Male,Government,High School,6.0,75.62,54.05,68.76,29.79,5.79,100.0,5,3,33.65,95.12,A,0
STU1410,Female,Semi-Government,Post Graduate,6.23,90.56,46.86,87.04,77.06,3.77,71.02,3,5,38.06,100.0,A,0
STU1411,Female,Government,Post Graduate,6.02,80.02,69.57,75.39,40.36,3.29,47.07,8,5,35.4,90.11,A,0
STU1412,Female,Semi-Government,Graduate,5.72,97.17,32.72,90.01,55.23,14.25,49.16,3,5,58.38,100.0,A,0
STU1413,Male,Private,High School,9.55,60.1,59.82,59.54,91.33,11.56,78.96,3,1,33.93,100.0,A,0
STU1414,Female,Semi-Government,Graduate,8.6,77.04,69.41,87.07,33.82,14.92,64.17,6,5,43.55,100.0,A,0
STU1415,Female,Private,High School,9.3,76.27,60.14,62.07,31.35,10.16,70.07,4,2,33.88,100.0,A,0
STU1416,Female,Semi-Government,Post Graduate,5.53,58.96,37.22,81.66,67.39,6.28,100.0,7,3,47.26,87.8,A,0
STU1417,Male,Private,High School,7.09,89.34,93.7,48.12,84.99,13.29,58.02,5,2,62.87,100.0,A,0
STU1418,Male,Private,Graduate,5.45,100.0,66.86,73.53,30.51,7.87,73.2,4,2,37.75,94.71,A,0
STU1419,Male,Private,Graduate,6.17,74.74,90.76,40.23,70.15,8.88,100.0,3,1,50.64,100.0,A,0
STU1420,Male,Private,Graduate,5.9,82.58,60.32,65.99,73.62,7.83,77.41,3,1,64.11,95.66,A,0
STU1421,Male,Government,High School,8.49,76.27,49.16,76.61,20.82,0.0,39.87,6,2,62.14,100.0,A,0
STU1422,Male,Private,Post Graduate,6.52,64.3,69.85,62.19,77.97,14.42,82.11,4,0,27.29,100.0,A,0
STU1423,Male,Government,Post Graduate,8.28,47.69,61.12,54.24,79.53,9.96,48.74,3,6,55.73,100.0,A,0
STU1424,Male,Government,High School,7.72,64.41,43.8,82.69,55.76,9.32,100.0,7,4,39.98,100.0,A,0
STU1425,Female,Private,Graduate,9.76,54.12,91.46,68.45,87.05,7.75,55.54,2,0,57.34,100.0,A,0
STU1426,Female,Government,Post Graduate,5.22,100.0,53.8,62.66,84.73,8.65,100.0,7,1,46.37,94.09,A,0
STU1427,Male,Semi-Government,Graduate,8.51,73.27,31.88,70.63,64.06,5.61,100.0,3,0,40.51,100.0,A,0
STU1428,Male,Private,High School,8.38,69.81,88.91,100.0,52.97,10.47,56.07,6,0,43.68,100.0,A,0
STU1429,Female,Government,Graduate,5.83,88.34,55.92,87.3,42.54,2.77,72.4,5,3,40.1,87.41,A,0
STU1430,Male,Private,Post Graduate,8.21,58.17,54.06,87.44,61.25,8.74,87.07,4,4,40.89,100.0,A,0
STU1431,Male,Private,Post Graduate,7.4,63.5,33.22,76.53,73.4,10.25,87.67,3,3,31.82,100.0,A,0
STU1432,Male,Private,Graduate,6.73,76.02,96.34,72.5,55.52,7.21,80.85,4,0,29.97,100.0,A,0
STU1433,Female,Government,High School,6.01,90.43,41.79,34.06,18.05,9.48,97.04,6,1,70.26,86.96,A,0
STU1434,Female,Semi-Government,Graduate,6.14,82.53,66.05,59.82,87.37,4.03,69.54,6,1,44.55,99.54,A,0
STU1435,Female,Semi-Government,High School,9.46,78.72,81.43,62.79,65.8,4.14,64.67,3,2,23.53,100.0,A,0
STU1436,Female,Government,Graduate,7.0,76.17,72.59,41.88,54.41,8.95,65.06,3,4,29.45,100.0,A,0
STU1437,Female,Private,Post Graduate,7.94,81.0,63.93,52.64,79.14,10.71,89.17,4,0,56.13,100.0,A,0
STU1438,Male,Government,High School,6.05,78.02,34.37,40.29,92.49,0.5,79.3,7,1,20.28,100.0,A,0
STU1439,Female,Government,High School,6.06,59.55,50.42,69.43,5.96,10.09,77.83,5,1,5.36,87.75,A,0
STU1440,Male,Government,High School,8.3,75.69,68.38,82.28,70.69,5.83,87.9,6,1,6.83,100.0,A,0
STU1441,Male,Private,Post Graduate,5.38,58.89,50.83,86.6,33.47,7.23,30.98,4,0,0.42,86.76,A,0
STU1442,Female,Government,Graduate,6.5,76.22,68.66,76.22,71.98,2.64,78.2,2,4,9.02,100.0,A,0
STU1443,Female,Private,Post Graduate,7.04,67.79,77.27,55.55,64.56,4.59,76.37,4,3,11.38,100.0,A,0
STU1444,Male,Government,High School,7.13,100.0,82.33,41.02,74.71,11.86,100.0,6,2,62.7,100.0,A,0
STU1445,Male,Semi-Government,Graduate,6.79,74.4,42.93,43.65,52.02,8.13,41.43,6,2,34.08,84.78,B,0
STU1446,Male,Government,Post Graduate,7.47,53.94,100.0,50.97,24.54,6.47,100.0,7,3,27.73,100.0,A,0
STU1447,Female,Government,High School,7.83,72.99,78.81,56.67,52.99,7.53,73.51,6,2,6.13,100.0,A,0
STU1448,Female,Semi-Government,High School,7.88,82.79,64.97,67.6,70.14,9.96,81.78,2,2,32.14,100.0,A,0
STU1449,Female,Private,Post Graduate,5.82,100.0,84.61,54.79,82.31,9.76,100.0,6,5,0.25,100.0,A,0
STU1450,Female,Private,Post Graduate,6.66,66.16,100.0,75.08,38.56,7.7,83.22,5,2,27.61,100.0,A,0
STU1451,Female,Government,Post Graduate,8.43,51.26,39.1,66.52,82.54,12.37,80.01,3,2,76.29,100.0,A,0
STU1452,Male,Semi-Government,High School,8.07,87.25,60.95,70.16,49.04,11.88,76.85,6,3,48.28,100.0,A,0
STU1453,Female,Private,Post Graduate,5.35,54.29,22.19,87.1,69.25,9.65,62.33,6,1,30.8,93.47,A,0
STU1454,Male,Government,High School,7.42,68.46,68.47,52.3,51.8,8.22,71.43,11,1,48.96,100.0,A,0
STU1455,Male,Semi-Government,Post Graduate,4.63,71.14,71.58,76.28,65.64,10.63,57.69,5,3,24.57,100.0,A,0
STU1456,Male,Private,High School,7.06,73.96,64.3,69.79,79.84,9.26,71.11,7,0,18.99,100.0,A,0
STU1457,Female,Private,High School,9.28,85.34,53.22,65.0,37.46,12.24,25.28,5,1,69.08,100.0,A,0
STU1458,Female,Semi-Government,Graduate,5.86,64.75,28.11,83.28,48.4,11.6,80.58,4,4,12.15,100.0,A,0
STU1459,Female,Semi-Government,Post Graduate,6.0,70.89,71.72,83.19,65.7,3.93,69.57,1,3,27.92,100.0,A,0
STU1460,Male,Semi-Government,Post Graduate,7.92,74.79,91.2,55.8,100.0,3.66,65.28,7,2,41.12,100.0,A,0
STU1461,Male,Semi-Government,High School,5.15,77.24,54.36,67.27,44.74,5.2,76.4,5,4,16.28,100.0,A,0
STU1462,Male,Government,High School,6.24,76.47,72.92,74.22,100.0,11.9,43.33,4,2,48.01,100.0,A,0
STU1463,Male,Semi-Government,High School,7.72,81.54,36.77,65.9,100.0,1.69,100.0,6,1,28.87,100.0,A,0
STU1464,Male,Private,Graduate,6.24,87.66,73.23,78.78,60.05,9.58,69.94,1,2,48.28,100.0,A,0
STU1465,Male,Private,Graduate,6.72,80.89,57.92,74.22,56.04,9.45,69.08,3,2,46.72,100.0,A,0
STU1466,Female,Government,High School,7.89,81.8,51.28,97.49,48.16,12.65,52.69,5,1,30.14,100.0,A,0
STU1467,Female,Private,Post Graduate,7.51,51.27,51.31,47.05,60.64,8.72,72.48,8,6,69.21,100.0,A,0
STU1468,Female,Private,Post Graduate,7.32,75.75,57.91,68.16,33.87,2.63,99.74,5,2,21.69,100.0,A,0
STU1469,Female,Semi-Government,Graduate,6.59,82.19,71.88,56.37,60.48,4.16,92.72,2,4,61.98,100.0,A,0
STU1470,Male,Private,Graduate,7.44,85.93,41.38,79.06,91.94,3.27,89.09,11,3,58.5,100.0,A,0
STU1471,Male,Government,High School,6.85,64.61,57.85,45.74,49.78,5.85,82.93,8,4,70.42,80.19,B,0
STU1472,Female,Semi-Government,Post Graduate,7.55,65.11,64.25,75.19,57.19,7.27,64.83,3,1,38.48,100.0,A,0
STU1473,Male,Semi-Government,High School,6.4,66.39,45.22,60.55,27.98,3.34,43.0,7,4,19.23,79.33,B,0
STU1474,Female,Government,Graduate,6.78,83.05,97.34,58.99,69.48,13.88,67.98,5,1,76.54,100.0,A,0
STU1475,Female,Semi-Government,Post Graduate,5.81,90.51,49.64,48.3,67.29,2.7,67.28,3,1,28.31,93.09,A,0
STU1476,Female,Semi-Government,Post Graduate,6.96,68.89,52.95,63.02,63.27,13.38,92.98,10,0,18.73,100.0,A,0
STU1477,Male,Government,Graduate,6.03,88.62,47.39,86.27,57.66,12.74,78.19,6,1,31.2,100.0,A,0
STU1478,Female,Semi-Government,High School,5.66,76.85,97.37,69.62,56.14,11.59,100.0,7,3,15.37,100.0,A,0
STU1479,Female,Government,High School,7.31,73.14,74.95,79.42,72.04,5.22,95.95,2,0,45.52,100.0,A,0
STU1480,Female,Government,Post Graduate,7.26,71.83,48.14,94.97,61.42,9.37,62.87,4,3,22.89,100.0,A,0
STU1481,Male,Private,Graduate,7.94,86.2,84.91,73.96,68.3,2.89,36.1,8,0,29.25,100.0,A,0
STU1482,Male,Private,Post Graduate,6.48,79.88,68.61,61.62,66.3,11.64,99.71,6,2,54.36,100.0,A,0
STU1483,Female,Semi-Government,Graduate,7.49,100.0,69.63,77.01,84.47,7.7,99.19,4,3,47.47,100.0,A,0
STU1484,Male,Semi-Government,High School,7.66,62.22,58.8,61.84,75.54,6.36,44.68,7,5,35.31,100.0,A,0
STU1485,Male,Government,Graduate,7.53,82.77,51.51,62.43,65.86,3.11,100.0,5,2,38.42,94.94,A,0
STU1486,Male,Semi-Government,High School,6.01,67.06,71.08,47.2,92.37,0.0,79.64,5,1,35.25,100.0,A,0
STU1487,Male,Government,Graduate,7.18,61.96,55.19,83.89,70.41,3.85,75.21,4,5,26.38,94.61,A,0
STU1488,Male,Government,Post Graduate,7.44,74.84,97.7,64.21,88.1,12.45,100.0,7,1,34.95,100.0,A,0
STU1489,Male,Semi-Government,High School,7.01,77.06,42.15,72.73,74.14,6.39,98.89,7,5,44.82,100.0,A,0
STU1490,Male,Government,Post Graduate,4.5,100.0,92.65,54.46,25.16,7.32,85.03,5,3,32.48,97.18,A,0
STU1491,Male,Private,Post Graduate,7.19,72.24,63.0,76.54,88.1,10.62,81.46,2,0,43.4,100.0,A,0
STU1492,Male,Semi-Government,High School,9.66,58.05,70.38,58.57,64.7,15.22,84.33,5,0,18.27,100.0,A,0
STU1493,Male,Private,High School,6.57,79.1,80.0,67.87,60.96,13.3,64.0,1,2,22.92,100.0,A,0
STU1494,Female,Semi-Government,Post Graduate,6.13,43.88,53.66,83.17,67.63,4.11,70.9,3,3,20.31,100.0,A,0
STU1495,Female,Government,Post Graduate,7.45,73.62,80.56,81.86,55.1,0.23,53.95,11,2,23.7,100.0,A,0
STU1496,Male,Semi-Government,Post Graduate,7.37,75.24,16.26,69.67,66.54,17.44,65.34,4,0,60.74,100.0,A,0
STU1497,Female,Private,Post Graduate,8.43,86.92,52.04,43.48,50.16,17.08,64.67,6,1,49.52,100.0,A,0
STU1498,Female,Government,High School,5.49,89.6,48.37,100.0,87.49,8.75,59.29,5,3,13.46,100.0,A,0
STU1499,Male,Semi-Government,High School,7.88,67.45,42.44,96.19,59.73,2.92,74.73,11,2,43.75,100.0,A,0
STU1500,Male,Semi-Government,Post Graduate,7.71,72.74,61.13,80.84,54.35,11.85,65.52,5,5,27.19,100.0,A,0
